['0x55114013152588910956813910102115718105111', '0x7660452519', '克来机电', '731077BFO5WFVE0', '力盛赛车', '7319402V7M3FSN4', '2020-11-06 10:45:43', '普通发票', '15.48%', 491, 75552, 76043, 2, 2, '7kg', 1604630743902777200, '0x513139334121141231312115']
['0x31440121491015293031311131114155121218602134', '0x2193396485', '海得控制', '736059BSIW8FX25', '金桥信息', '734241B9GRK34C8', '2020-11-06 10:45:43', '增值税发票', '10.56%', 178, 74391, 74569, 4, 4, '7kg', 1604630743959617700, '0x8121313914131241118615']
['0x8115121314521310412429012510151015801130191137', '0x2930826290', '华建集团', '735719NU4PPSSG9', '春秋航空', '7378857IBHDI7R8', '2020-11-06 10:45:43', '普通发票', '17.43%', 202, 74870, 75072, 3, 2, '6kg', 1604630743959617700, '0x102121410123913144159101']
['0x69817711114153731220181111701011514288715', '0x7600934394', 'ST创兴', '7355809WB7KEIF3', 'ST爱旭', '734249EH6KSNYS4', '2020-11-06 10:45:43', '专业发票', '10.34%', 1082, 17153, 18235, 4, 1, '6kg', 1604630743959617700, '0x1111951472510131111311']
['0x056912564141214015134612635121205121131111314', '0x7735133181', '鼎捷软件', '738245L775DFQR4', '普丽盛', '734644GG33N5XB2', '2020-11-06 10:45:43', '专业发票', '17.68%', 328, 78468, 78796, 2, 2, '8kg', 1604630743959829300, '0x4146567741111018355']
['0x11410133108601664109101110513013013751479145', '0x8271500143', '光明地产', '734710V7233GV56', '数据港', '73940845KXTQ7M8', '2020-11-06 10:45:43', '普通发票', '17.43%', 342, 78867, 79209, 3, 4, '11kg', 1604630743959829300, '0x056412141410138497811']
['0x2103914110105139101410314814142131241271511314129', '0x8980113216', '汉得信息', '735830YQTWOXGO3', '璞泰来', '7347026SMUGEPV1', '2020-11-06 10:45:43', '普通发票', '14.99%', 392, 13155, 13547, 1, 3, '7kg', 1604630743959829300, '0x0104210155671371481014']
['0x61011612647107816651215972115552124310131111', '0x1152997977', '海得控制', '736059BSIW8FX25', '华铭智能', '732727TKKEQGR27', '2020-11-06 10:45:43', '普通发票', '15.81%', 757, 11529, 12286, 4, 4, '7kg', 1604630743959829300, '0x261111136151311031430159']
['0x474276929108113138159159131315159215955064', '0x0163423429', '海立股份', '734075SM23UXDT4', '大众交通', '733492JTWEWF2Y1', '2020-11-06 10:45:43', '普通发票', '11.1%', 615, 100890, 101505, 4, 4, '8kg', 1604630743959829300, '0x1544441341308491099']
['0x9876281481021313313101110412151510149111211215', '0x7427808680', '氯碱化工', '733610M2DUADG00', '上海三毛', '735105XB25JAT55', '2020-11-06 10:45:43', '普通发票', '19.64%', 425, 53142, 53567, 2, 2, '3kg', 1604630743959829300, '0x13311915812947111925']
['0x131313913121014901261413311114148637013064510', '0x9681128619', '方正科技', '7395081WWPAFYX7', '东富龙', '731887ICQKDTBR1', '2020-11-06 10:45:43', '增值税发票', '15.38%', 649, 105292, 105941, 4, 4, '4kg', 1604630743959829300, '0x1446101108138021481392']
['0x2120564815704713821352410210115610111451405', '0x6467411284', '汇纳科技', '739027AR27XJQ5X', '三爱富', '731154VB73S8NY0', '2020-11-06 10:45:43', '专业发票', '16.24%', 469, 50099, 50568, 3, 1, '11kg', 1604630743959829300, '0x6951210412141433142952']
['0x25111015445756078153117814121410016814355', '0x2014253250', '卫宁健康', '735980FGEJ72SC0', '汉钟精机', '731305KG24YXJG9', '2020-11-06 10:45:43', '专业发票', '10.93%', 693, 22884, 23577, 2, 1, '2kg', 1604630743960335300, '0x8921117871310281013108']
['0x144610121311115210876136148144281171561512502', '0x3293655759', '上海物贸', '733037YEJG1PBI9', '昊海生科', '736326ROHSMAYW6', '2020-11-06 10:45:43', '专业发票', '17.93%', 992, 62481, 63473, 2, 3, '11kg', 1604630743960335300, '0x0159131003791514153650']
['0x714111101015612565215815221211242432158121074', '0x7355849974', '置信电气', '7334654QCYJT384', '中化国际', '739874L8BDK4J56', '2020-11-06 10:45:43', '专业发票', '15.44%', 706, 99980, 100686, 4, 2, '5kg', 1604630743960335300, '0x1314104834761397156']
['0x1394115314141572588141414151431431614111981218', '0x9494225620', '上工申贝', '734630V36POYMC2', '上海莱士', '738228RGSDL42H5', '2020-11-06 10:45:43', '普通发票', '18.34%', 676, 44552, 45228, 3, 2, '1kg', 1604630743960335300, '0x15205144104838112572']
['0x4190691210139311512101091515380713715159', '0x7141478398', 'ST爱旭', '734249EH6KSNYS4', '中路股份', '731720LJNC238Y3', '2020-11-06 10:45:43', '普通发票', '18.33%', 920, 78034, 78954, 1, 3, '8kg', 1604630743960335300, '0x729141427784111571177']
['0x111353141239145141210314411531412111233253510', '0x9899682067', 'ST毅达', '736531RDEPB2K05', '海立股份', '734075SM23UXDT4', '2020-11-06 10:45:43', '普通发票', '16.45%', 232, 16768, 17000, 2, 4, '5kg', 1604630743960335300, '0x776851185291319597']
['0x10121011213132151014106269127681544104121021597', '0x6054967729', '永利股份', '738082QB080WVA3', '益民集团', '732763O7Y67XYV6', '2020-11-06 10:45:43', '普通发票', '18.22%', 601, 98716, 99317, 4, 4, '10kg', 1604630743960335300, '0x3214648654105815638']
['0x143010132106151571051113611121331598101311376', '0x6473338960', '海利生物', '736779TB2F4YC93', '网达软件', '737066QDWMRRYM2', '2020-11-06 10:45:43', '普通发票', '15.73%', 438, 86197, 86635, 1, 1, '10kg', 1604630743960335300, '0x813966150106413210753']
['0x00315121141113321330451221013613148121489215', '0x5752073677', '申通地铁', '730357EIH33KLVX', '中银证券', '739207FMHXVL3C4', '2020-11-06 10:45:43', '增值税发票', '14.43%', 198, 74646, 74844, 1, 4, '11kg', 1604630743960335300, '0x2121014181432541531268']
['0x1441513111895108157412168859711401211114810', '0x6401719694', '汇得科技', '733768RX5OM53Q3', '航天机电', '733046K6PK2SFB4', '2020-11-06 10:45:43', '普通发票', '14.28%', 694, 90877, 91571, 1, 2, '9kg', 1604630743960335300, '0x101413705111141411841214']
['0x12215380614414142141367111279091081591514315157', '0x0062626494', '普利特', '733135P67MTGUG0', '锐奇股份', '739343RH42B0QG4', '2020-11-06 10:45:43', '普通发票', '18.77%', 511, 75466, 75977, 1, 1, '9kg', 1604630743960335300, '0x214856123712414791550']
['0x3301121331269271131514101168141534110101351410', '0x2383440141', '外高桥', '731535U96US9ER7', '同济科技', '738966V2M5LEBF3', '2020-11-06 10:45:43', '专业发票', '15.98%', 522, 101666, 102188, 1, 2, '9kg', 1604630743960335300, '0x4587749915181213604']
['0x1165715140827111311152451229151141213321101265', '0x2669163538', '方正科技', '7395081WWPAFYX7', '三爱富', '731154VB73S8NY0', '2020-11-06 10:45:43', '普通发票', '16.06%', 392, 93710, 94102, 3, 4, '4kg', 1604630743960335300, '0x0688108413212612415412']
['0x1514108981360701112147034391531443111213411014', '0x0604470327', '嘉麟杰', '733979FK8NVYNT3', '浦东建设', '738720DNQRDAFL6', '2020-11-06 10:45:43', '增值税发票', '15.3%', 418, 104145, 104563, 1, 1, '6kg', 1604630743960335300, '0x45064513282836706']
['0x1010910001011136910712010334547510141215712413', '0x8340661673', '联明股份', '7357429TSAEJXD6', '爱普股份', '7385691CXW3L5B6', '2020-11-06 10:45:43', '专业发票', '13.12%', 645, 108729, 109374, 1, 4, '3kg', 1604630743960335300, '0x696131311131291007571414']
['0x142590913814915106574151331561213808162310', '0x8964014271', '沃施股份', '739108USVBJMV83', '云赛智联', '733225S2NFVR7W6', '2020-11-06 10:45:43', '增值税发票', '17.33%', 1081, 67010, 68091, 3, 2, '11kg', 1604630743960335300, '0x19118801523514217146']
['0x91211158915110215991437662519141581200715156', '0x2795130668', '联明股份', '7357429TSAEJXD6', '安集科技', '737989QKUG99X21', '2020-11-06 10:45:43', '专业发票', '16.84%', 339, 22739, 23078, 4, 4, '1kg', 1604630743961341500, '0x411607715120694610131']
['0x15143435154103148281551099110412114141363215', '0x6566903860', '新华传媒', '7396682JSLTBNH8', '彤程新材', '731981CVVT1FH75', '2020-11-06 10:45:43', '普通发票', '11.44%', 613, 90951, 91564, 4, 4, '9kg', 1604630743961341500, '0x61114108514410915137017']
['0x81968159138342691041295015145115311341251', '0x2513239445', '普元信息', '7359276QNU45K35', '地素时尚', '738550Q2Q5VUEH8', '2020-11-06 10:45:43', '增值税发票', '14.45%', 698, 12685, 13383, 4, 1, '6kg', 1604630743961341500, '0x145715131013131210301598']
['0x717148090140212041567141413580113113511713', '0x6850067295', '中银证券', '739207FMHXVL3C4', '金安国纪', '738111YSESAJP22', '2020-11-06 10:45:43', '专业发票', '15.74%', 291, 81655, 81946, 4, 1, '9kg', 1604630743961341500, '0x415787112611110981545']
['0x111151313128011059144888810114471551512210910', '0x4369473309', '氯碱化工', '733610M2DUADG00', '水星家纺', '737158JDC38B944', '2020-11-06 10:45:43', '普通发票', '12.8%', 372, 98394, 98766, 2, 2, '1kg', 1604630743961341500, '0x3140061413145682401415']
['0x74613843751143212615111587121715141314291213', '0x5204853544', '飞凯材料', '734989THUOVL9R4', '老凤祥', '731697K29NY5VX7', '2020-11-06 10:45:43', '专业发票', '16.12%', 354, 65758, 66112, 3, 1, '7kg', 1604630743961341500, '0x13660057742905321']
['0x1210110481411041510102512871512071010114911', '0x8270214358', '证券简称', '736763JRERB3H54', '永利股份', '738082QB080WVA3', '2020-11-06 10:45:43', '专业发票', '11.91%', 476, 76961, 77437, 1, 4, '9kg', 1604630743961341500, '0x913101421047012314351414']
['0x726151156913143038100105881131558141599230', '0x4080242774', '宏和科技', '733827SG9M9USLX', '东方证券', '735129ND823XM16', '2020-11-06 10:45:43', '专业发票', '12.77%', 202, 82262, 82464, 4, 2, '8kg', 1604630743961341500, '0x111112954141414513131140']
['0x100147692015437110101461278013444121547131214', '0x5505145698', '交大昂立', '738418NJ1TLXDE7', '天永智能', '735398PI8IM35V2', '2020-11-06 10:45:43', '专业发票', '12.71%', 885, 67204, 68089, 2, 4, '7kg', 1604630743961341500, '0x1501224150610510281615']
['0x1004721575870136134111014311321835151011500', '0x9315005723', '凯众股份', '737771HBR6DJ2N2', '浦东金桥', '733574U9OE1OFX4', '2020-11-06 10:45:43', '增值税发票', '16.3%', 238, 84546, 84784, 2, 4, '3kg', 1604630743961341500, '0x1081011335813444412109']
['0x13012710833015959751276261525048713131427', '0x0304334459', '爱婴室', '7341497UIITXW01', '优刻得', '734884BPHUJYY37', '2020-11-06 10:45:43', '普通发票', '17.82%', 855, 105453, 106308, 2, 1, '9kg', 1604630743961341500, '0x8138441414310207121']
['0x315171575383096914614120845271711115356', '0x3633186773', '妙可蓝多', '731558VRTFVT7F6', '中银证券', '739207FMHXVL3C4', '2020-11-06 10:45:43', '增值税发票', '18.9%', 384, 15282, 15666, 1, 2, '7kg', 1604630743961341500, '0x1312512514210111915101125']
['0x1213146511831412151121410038671121381537102105', '0x2893491873', '中化国际', '739874L8BDK4J56', '万达信息', '7324609HBLXQ8M9', '2020-11-06 10:45:43', '专业发票', '17.01%', 145, 40263, 40408, 3, 1, '3kg', 1604630743961341500, '0x7011312781371597612']
['0x1278710211591131512012121411412512980111011861', '0x1881232867', '摩恩电气', '735324TP9IO6X53', '上海凤凰', '731126D8LAHXH10', '2020-11-06 10:45:43', '增值税发票', '10.56%', 601, 98224, 98825, 1, 4, '4kg', 1604630743961341500, '0x13681202411451001115612']
['0x121293721128131111141571541451169352512150412', '0x0567047436', '润达医疗', '736876ODGJOQIS4', '国泰君安', '732937RPHHXXOC5', '2020-11-06 10:45:43', '专业发票', '13.8%', 977, 79365, 80342, 1, 1, '11kg', 1604630743961341500, '0x1511812153122115491170']
['0x98121011145775421512413106177767141506112', '0x1133715823', '紫江企业', '735474V8WSKU8M0', '中曼石油', '738369IQBCPQ8Y3', '2020-11-06 10:45:43', '普通发票', '11.88%', 615, 36627, 37242, 2, 4, '11kg', 1604630743961341500, '0x77111149076410911270']
['0x511656320159713102310913107101510883151515117', '0x3372524102', '上海电力', '738335WE7B8HYJ9', '东方航空', '7385243VRE8KYG2', '2020-11-06 10:45:43', '普通发票', '17.31%', 973, 99398, 100371, 2, 2, '6kg', 1604630743962340900, '0x315115824169605478']
['0x309113131463058021854813365291531421033', '0x7911591186', '界龙实业', '737656V70L17144', '天玑科技', '739093RODNBA4U7', '2020-11-06 10:45:43', '普通发票', '15.83%', 535, 29243, 29778, 4, 4, '11kg', 1604630743962340900, '0x10153200981212486562']
['0x10371097143141111511115940315144515614491697', '0x9129366704', '申联生物', '730146LCBBRPNT6', '百润股份', '735114V6OYDWAJX', '2020-11-06 10:45:43', '普通发票', '10.34%', 568, 16445, 17013, 3, 2, '3kg', 1604630743962340900, '0x1412315007104085122313']
['0x919360515141051015777701091415147153116145', '0x2161194423', '东富龙', '731887ICQKDTBR1', '华平股份', '7348944KPNEPFY7', '2020-11-06 10:45:43', '专业发票', '16.24%', 679, 63770, 64449, 4, 2, '6kg', 1604630743962340900, '0x1010151313133011018210412']
['0x41110114901040113376905115512105111386975', '0x9897852426', '上海亚虹', '730749V2MF4FUD7', '中远海能', '738928DPR7U5658', '2020-11-06 10:45:43', '普通发票', '14.42%', 728, 95378, 96106, 4, 1, '8kg', 1604630743962340900, '0x51351311101034120115131115']
['0x1313015111110388831307101295717172121077213', '0x3611405158', '光大证券', '73112946NHRQ5S8', '广电电气', '732351UJVO5BYI7', '2020-11-06 10:45:43', '增值税发票', '19.65%', 759, 96234, 96993, 3, 4, '1kg', 1604630743962340900, '0x231015611148110000613']
['0x558313151271011715914206013123697109312062', '0x9314721140', '光明乳业', '733392XGO2IXJC1', '上海天洋', '733441WIOMYM9S4', '2020-11-06 10:45:43', '专业发票', '14.0%', 470, 75553, 76023, 4, 3, '1kg', 1604630743962340900, '0x0102212910155071301214']
['0x1210134141847996111911559971234414121086123', '0x1737195324', '联明股份', '7357429TSAEJXD6', '普丽盛', '734644GG33N5XB2', '2020-11-06 10:45:43', '增值税发票', '17.23%', 884, 58574, 59458, 3, 1, '7kg', 1604630743962340900, '0x1611243413106465102']
['0x158151511646061106315912131061315015411101511213', '0x6966373795', '荣丰控股', '737462HU9S9DTV8', '环旭电子', '736512YSS67YA6X', '2020-11-06 10:45:43', '专业发票', '18.76%', 983, 28154, 29137, 4, 1, '9kg', 1604630743962340900, '0x0730911483131218727']
['0x11358157111454900210669968581313156510147', '0x2446691858', '科华生物', '734551HGHYFPFA1', '雅运股份', '7320064G5K6KY09', '2020-11-06 10:45:43', '专业发票', '16.57%', 365, 94292, 94657, 2, 3, '2kg', 1604630743962340900, '0x6138131519151215711431411']
['0x14004332125152986137528471212111110937546', '0x2320287257', '上海雅仕', '730489Y87PHI0G5', '云赛智联', '733225S2NFVR7W6', '2020-11-06 10:45:43', '普通发票', '18.28%', 770, 83396, 84166, 3, 4, '10kg', 1604630743962340900, '0x73312116712831471313312']
['0x913143132151331203464101215119121013119148811492', '0x0619889324', '威派格', '732934IEPT3VCR2', '耀皮玻璃', '73145750J4TIA14', '2020-11-06 10:45:43', '普通发票', '15.86%', 415, 38498, 38913, 1, 4, '3kg', 1604630743962340900, '0x81151023141411513241514']
['0x339666112381130104210135122405440651238', '0x5797908889', '古鳌科技', '735089TDWX0TW69', '振华重工', '7304037HH6A8XM6', '2020-11-06 10:45:43', '普通发票', '16.22%', 917, 11905, 12822, 4, 4, '7kg', 1604630743962340900, '0x9714335141315101008897']
['0x1539135410435574615131711701013143010966813', '0x2815007385', '凯众股份', '737771HBR6DJ2N2', '华鑫股份', '739063KTAA7OHO7', '2020-11-06 10:45:43', '普通发票', '18.96%', 340, 82648, 82988, 2, 1, '8kg', 1604630743962340900, '0x3712814158312313613144']
['0x1314110132012126211510014121169701315702314124', '0x1827217456', '东方明珠', '737278RMY1Y6001', 'ST沪科', '737385Q2XESW4N3', '2020-11-06 10:45:43', '增值税发票', '11.86%', 705, 106253, 106958, 3, 3, '4kg', 1604630743962340900, '0x3151401214112111574913157']
['0x8151213124122031581581414971035551141315131171510', '0x2938110683', '同济科技', '738966V2M5LEBF3', '上海亚虹', '730749V2MF4FUD7', '2020-11-06 10:45:43', '普通发票', '15.56%', 759, 41472, 42231, 4, 4, '7kg', 1604630743962340900, '0x7122150611284121014253']
['0x109144561350666155131315312881111415132125213', '0x8451510086', '安集科技', '737989QKUG99X21', '菲林格尔', '7313040BPF80YMX', '2020-11-06 10:45:43', '增值税发票', '12.49%', 655, 41824, 42479, 1, 2, '4kg', 1604630743963343100, '0x911132173910112353710']
['0x1561241541414151376132015288514347811511141403', '0x4054136024', '三爱富', '731154VB73S8NY0', '上海建工', '732912DBHM76VWX', '2020-11-06 10:45:43', '普通发票', '13.46%', 236, 51480, 51716, 4, 4, '3kg', 1604630743963343100, '0x07204121586141115302']
['0x51215147515107021912279493893912010686154', '0x5044938291', '强生控股', '737120FLLHCKL70', '科大智能', '732830VVL5VSYY1', '2020-11-06 10:45:43', '专业发票', '19.24%', 1043, 84827, 85870, 3, 2, '8kg', 1604630743963343100, '0x59107116621521221386']
['0x6114159507610156712117261114366151214831015147', '0x4081848320', '中船科技', '7379237HDX52G01', '永利股份', '738082QB080WVA3', '2020-11-06 10:45:43', '专业发票', '16.76%', 1005, 91028, 92033, 2, 2, '11kg', 1604630743963343100, '0x21561031351274516311']
['0x326368415673210159935142014858147013033', '0x1766807758', '菲林格尔', '7313040BPF80YMX', 'ST游久', '734494GFE9MASR1', '2020-11-06 10:45:43', '普通发票', '16.66%', 112, 74393, 74505, 3, 3, '1kg', 1604630743963343100, '0x681564411612004136156']
['0x01411110612612561411141041923412673017142514', '0x7193673509', '威派格', '732934IEPT3VCR2', '爱普股份', '7385691CXW3L5B6', '2020-11-06 10:45:43', '普通发票', '15.5%', 246, 77727, 77973, 3, 4, '5kg', 1604630743963343100, '0x1335699812715131406015']
['0x5311215811461556981510121251110288571181387', '0x0505373625', '永冠新材', '732606QA6Y4MCP0', '华丽家族', '733240U6SJXIQA5', '2020-11-06 10:45:43', '增值税发票', '15.05%', 970, 46678, 47648, 3, 4, '2kg', 1604630743963343100, '0x1577151281511153971361515']
['0x6155120121273122315121410131514012121218142774', '0x1748838662', '彤程新材', '731981CVVT1FH75', '龙宇燃油', '7306245UDIIST56', '2020-11-06 10:45:43', '专业发票', '19.01%', 497, 17876, 18373, 2, 3, '7kg', 1604630743963343100, '0x61161213891410146111812']
